Campaign_ID,Date,Channel,Campaign_Type,Target_Audience,Location,Impressions,Clicks,Conversions,CTR_Pct,CVR_Pct,Spend,Revenue,CPC,ROAS
CAMP-0961,2023-04-02,Google Search,Brand Awareness,35-44,Hyderabad,5859,261,21,4.4694,8.3349,6641.59,30448.73,25.45,4.5846
CAMP-0962,2023-03-02,Meta Ads,Conversion,25-34,Mumbai,30784,552,20,1.7933,3.7805,8364.93,17509.7,15.15,2.0932
CAMP-0963,2023-11-29,YouTube,Brand Awareness,45-54,Kolkata,45041,349,7,0.7752,2.0758,3026.96,5085.29,8.67,1.68
CAMP-0964,2023-12-09,Google Search,Brand Awareness,45-54,Pune,13351,654,46,4.8997,7.1408,25977.98,122063.93,39.72,4.6987
CAMP-0965,2023-11-27,Google Search,Lead Generation,45-54,Hyderabad,12105,628,31,5.1935,5.0636,15797.36,83479.89,25.16,5.2844
CAMP-0966,2023-12-25,LinkedIn,Lead Generation,45-54,Kolkata,3161,100,5,3.1814,5.6429,6133.9,21837.76,61.34,3.5602
CAMP-0967,2023-03-02,Google Search,Brand Awareness,25-34,Pune,7960,592,65,7.448,11.0189,10725.34,49530.5,18.12,4.6181
CAMP-0968,2023-10-22,Email,Brand Awareness,18-24,Delhi,3689,755,53,20.4843,7.1026,2673.12,19404.73,3.54,7.2592
CAMP-0969,2023-07-06,Google Search,Brand Awareness,55+,Bangalore,13919,652,45,4.6864,6.9199,21176.64,87265.6,32.48,4.1208
CAMP-0970,2023-03-13,Google Search,Retargeting,55+,Hyderabad,14454,861,39,5.9618,4.5953,32750.05,196238.07,38.04,5.992
CAMP-0971,2023-01-23,LinkedIn,Lead Generation,18-24,Pune,4942,104,2,2.1102,2.8533,6681.31,19579.08,64.24,2.9304
CAMP-0972,2023-05-23,Meta Ads,Lead Generation,55+,Bangalore,23420,575,13,2.4582,2.2862,8393.96,18828.88,14.6,2.2431
CAMP-0973,2023-05-11,Meta Ads,Conversion,45-54,Mumbai,42875,1234,26,2.8804,2.1868,12889.32,36995.78,10.45,2.8703
CAMP-0974,2023-12-03,Email,Lead Generation,35-44,Chennai,7306,1656,255,22.6666,15.4544,7482.0,40855.27,4.52,5.4605
CAMP-0975,2023-05-07,YouTube,Conversion,18-24,Chennai,25080,193,3,0.7701,1.6504,2285.08,4821.91,11.84,2.1102
CAMP-0976,2023-05-20,Email,Brand Awareness,35-44,Bangalore,3198,744,83,23.2951,11.2834,1532.03,9393.59,2.06,6.1315
CAMP-0977,2023-03-05,Meta Ads,Conversion,18-24,Kolkata,26516,544,20,2.053,3.7012,8195.86,25993.64,15.07,3.1716
CAMP-0978,2023-05-25,Google Search,Retargeting,55+,Kolkata,14036,713,27,5.0842,3.8467,13586.35,58353.25,19.06,4.295
CAMP-0979,2023-12-14,YouTube,Lead Generation,35-44,Kolkata,71691,739,17,1.0317,2.4082,9973.77,22094.82,13.5,2.2153
CAMP-0980,2023-09-20,Meta Ads,Retargeting,18-24,Pune,25190,583,11,2.3151,1.9424,8634.66,19467.09,14.81,2.2545
CAMP-0981,2023-12-28,Email,Lead Generation,55+,Hyderabad,5750,826,103,14.3804,12.5037,5609.21,36497.38,6.79,6.5067
CAMP-0982,2023-04-28,Email,Conversion,55+,Pune,4500,911,56,20.2633,6.2086,3492.75,25538.06,3.83,7.3117
CAMP-0983,2023-05-03,Google Search,Brand Awareness,18-24,Pune,6534,304,12,4.6605,4.2296,10443.92,51022.72,34.36,4.8854
CAMP-0984,2023-09-18,YouTube,Brand Awareness,45-54,Pune,67893,432,7,0.6364,1.796,5119.73,12876.95,11.85,2.5152
CAMP-0985,2023-11-12,LinkedIn,Brand Awareness,45-54,Mumbai,4557,215,11,4.7327,5.3853,12591.78,49173.21,58.57,3.9052
CAMP-0986,2023-11-08,Email,Lead Generation,55+,Pune,2346,466,57,19.8959,12.3525,2817.96,21545.54,6.05,7.6458
CAMP-0987,2023-07-07,LinkedIn,Lead Generation,25-34,Mumbai,9876,237,13,2.4,5.7371,7592.59,26505.85,32.04,3.491
CAMP-0988,2023-12-14,Meta Ads,Retargeting,18-24,Bangalore,31368,835,30,2.6635,3.6419,15275.22,35027.76,18.29,2.2931
CAMP-0989,2023-01-02,YouTube,Retargeting,35-44,Delhi,68367,773,15,1.1312,1.966,11000.23,31830.96,14.23,2.8937
CAMP-0990,2023-09-07,LinkedIn,Brand Awareness,45-54,Chennai,3471,106,5,3.0672,4.9159,4573.06,14669.4,43.14,3.2078
CAMP-0991,2023-07-01,Google Search,Retargeting,25-34,Hyderabad,5145,226,21,4.4054,9.6983,4489.35,21485.12,19.86,4.7858
CAMP-0992,2023-01-04,Meta Ads,Conversion,18-24,Hyderabad,25199,639,14,2.5389,2.2003,8721.32,21247.98,13.65,2.4363
CAMP-0993,2023-05-18,Email,Conversion,25-34,Chennai,2890,718,135,24.8618,18.9316,3328.75,18040.57,4.64,5.4196
CAMP-0994,2023-12-30,YouTube,Brand Awareness,35-44,Kolkata,33006,201,3,0.6107,1.7268,1273.7,2715.0,6.34,2.1316
CAMP-0995,2023-04-12,Email,Brand Awareness,25-34,Pune,5926,1450,336,24.4761,23.1781,3933.49,25438.68,2.71,6.4672
CAMP-0996,2023-07-24,YouTube,Lead Generation,35-44,Kolkata,52889,648,17,1.226,2.7322,8590.14,14578.55,13.26,1.6971
CAMP-0997,2023-06-26,Google Search,Brand Awareness,25-34,Delhi,13192,534,58,4.0546,10.9488,10223.36,56991.03,19.14,5.5746
CAMP-0998,2023-05-29,YouTube,Brand Awareness,45-54,Hyderabad,38495,379,8,0.9859,2.2696,2833.96,4899.19,7.48,1.7287
CAMP-0999,2023-02-28,LinkedIn,Lead Generation,25-34,Bangalore,5158,257,13,4.9828,5.1862,16145.86,46771.73,62.82,2.8968
CAMP-1000,2023-10-30,Google Search,Lead Generation,25-34,Kolkata,7436,365,26,4.9175,7.3599,6878.08,41103.39,18.84,5.976
